id,productId,userId,rating,title,comment,createdAt,updatedAt
4ffc3d2d-ce20-4594-9a0c-39870c801190,6a21cb7c-f25e-404b-a05d-870382b4bba8,96284808-e74c-4dc9-a775-69fc91331e3e,4,Not bad,Good product but a bit overpriced.,2023-03-08T16:09:36.518206Z,2024-12-14T06:57:11.918977Z
826fae59-aa21-4920-8a1b-06ffdc02a6ed,6a21cb7c-f25e-404b-a05d-870382b4bba8,b1fca6b9-9085-4cbd-9a81-c39616b7b619,1,Not bad,Good product but a bit overpriced.,2022-09-27T17:45:59.492684Z,2024-10-26T03:08:55.035730Z
9f3edc9d-bd53-49de-b7b4-b9d01f589363,6a21cb7c-f25e-404b-a05d-870382b4bba8,3398bad2-9f43-47c5-bae3-f16c96f5422f,4,Okay product,"Expected more based on reviews, but it's decent.",2022-03-16T04:32:55.555021Z,2024-10-11T12:57:27.371581Z
98c39069-4fe7-43df-b187-d82ed248d095,6a21cb7c-f25e-404b-a05d-870382b4bba8,b5292638-432c-452a-83b6-6feac4bb233d,4,Perfect,"Would definitely buy again, very satisfied with the quality.",2023-12-31T09:07:21.941019Z,2024-06-20T18:38:39.113006Z
9fda9800-2b85-492c-9891-5abbcde53061,6a21cb7c-f25e-404b-a05d-870382b4bba8,008ff51c-d588-4e92-bb1b-5bdb496d8b6b,1,Okay product,Highly recommend to everyone!,2022-12-30T14:58:26.661475Z,2024-04-03T23:53:27.303343Z
79b1a8e2-4d18-4a77-8da5-f19e050c907f,ca635524-b780-43d9-9b3a-3fd3ec36f6c7,37f170a2-fd91-4f8d-a8e0-8614241277a5,2,Could be better,"Average product, nothing outstanding.",2024-02-24T18:58:52.982118Z,2024-11-10T02:09:57.008161Z
f4fcc5a9-1927-4bd2-a68d-8ef1f2a4bbcf,ca635524-b780-43d9-9b3a-3fd3ec36f6c7,f8a8a5c5-8923-4ebb-9e79-a38f5697c0ba,4,Love it,Excellent customer service and product.,2023-04-10T12:20:28.185306Z,2024-09-11T23:37:17.990661Z
e8b52f0d-9ed2-4d3d-938e-87da171def5d,ca635524-b780-43d9-9b3a-3fd3ec36f6c7,95c156e2-8d1a-4ed2-8522-95c8550c2f12,2,Disappointed,Amazing quality and fast shipping!,2022-12-16T01:36:33.940888Z,2024-06-05T18:32:54.973124Z
86080c4b-44b5-4501-b10b-d8f60a28cfe4,ca635524-b780-43d9-9b3a-3fd3ec36f6c7,e50431f7-12b9-4a54-80ec-5f8a6a03c22f,3,Good value,"Perfect for my needs, great build quality.",2024-02-15T05:09:02.853527Z,2024-06-01T13:33:17.603075Z
7983ca64-a355-4d54-8f3f-05105a948de5,ca635524-b780-43d9-9b3a-3fd3ec36f6c7,a8e90bc0-b7e0-4167-a78d-8743a9a0d080,4,Not bad,"Perfect for my needs, great build quality.",2022-10-19T05:07:18.287150Z,2024-02-29T14:14:56.177545Z
5e2af2b5-a19a-4768-b283-cc757af2311f,ca635524-b780-43d9-9b3a-3fd3ec36f6c7,9a639156-69c3-4994-8e34-b0c5b7fbe58c,5,Disappointed,"Poor quality, broke after a week.",2024-02-11T03:59:14.698806Z,2024-07-02T04:06:13.578985Z
07af7cf5-b946-4559-98ca-4e6502a765ca,ca635524-b780-43d9-9b3a-3fd3ec36f6c7,b72580ee-bb66-4f1f-9715-a70d641f8a61,4,Could be better,I absolutely love this product! Exceeded my expectations.,2023-09-05T01:57:34.564045Z,2024-10-18T06:00:31.872944Z
981bc3a4-33d0-4fda-9df2-46f06fa4d661,ca635524-b780-43d9-9b3a-3fd3ec36f6c7,3e60ab67-081d-4d24-87e6-06d1f69b3b56,1,Highly recommend,"Not what I expected, quality could be much improved.",2024-08-22T18:27:46.466432Z,2024-09-23T14:18:58.114939Z
1a0440e8-61a4-40a9-823f-8274e7840b1e,f033586d-f7ab-4170-899e-25cc3cb300cd,99ad04d3-63a2-4c4f-a8f6-3fcf610bb70d,5,Amazing!,"Not what I expected, quality could be much improved.",2022-03-30T04:17:46.701199Z,2022-07-27T11:51:05.780431Z
fe31530c-d249-439e-ac7e-f03ef906057c,f033586d-f7ab-4170-899e-25cc3cb300cd,1e01df1a-1ed3-4517-a806-8bb494adb7e4,3,Not bad,"Perfect for my needs, great build quality.",2022-06-10T16:21:17.475491Z,2024-03-16T23:32:43.814791Z
fd1f5eb7-931a-4f38-b942-3e883abddea9,60d5206f-c108-4486-88c2-36042c81851c,b3c432b4-c718-4b7c-af3c-67f40040edfd,5,Poor quality,Highly recommend to everyone!,2022-02-09T13:06:59.739354Z,2023-11-21T06:53:35.693245Z
6870726f-312b-449c-8902-1e2b3f865ad6,60d5206f-c108-4486-88c2-36042c81851c,bce4cfeb-55da-45cf-ad60-fd9c32cc96f3,5,Great product!,Excellent customer service and product.,2023-10-05T00:15:08.614825Z,2024-04-14T07:43:12.278172Z
4d10366b-64fe-448d-ac15-40628130752d,11fa87c3-e1aa-42f6-84a8-5b7d176337cd,fdbe5f2c-1d06-418b-8e32-67d2323d7e32,4,Could be better,"Average product, nothing outstanding.",2023-05-24T09:08:12.665607Z,2023-08-22T16:54:46.785851Z
e2659baf-beed-4cb8-9f8a-f5b05eef6b6e,11fa87c3-e1aa-42f6-84a8-5b7d176337cd,f4bc27c1-0057-46e4-b5d5-f4dd1b15c35d,1,Not bad,Amazing quality and fast shipping!,2023-07-26T19:13:45.186767Z,2023-09-03T13:44:16.643173Z
de66bc99-ae17-4e2c-bd43-4804f933140f,11fa87c3-e1aa-42f6-84a8-5b7d176337cd,53df24b7-d85b-4796-9371-e99886876f0d,4,Highly recommend,Excellent customer service and product.,2022-12-24T15:33:42.188811Z,2023-10-27T07:56:18.700423Z
7f245dcf-0922-4dd6-a315-d483d9c970e0,11fa87c3-e1aa-42f6-84a8-5b7d176337cd,175b54d5-7333-4247-886b-ab08d40810c0,4,Love it,Good product but a bit overpriced.,2023-09-05T11:34:30.309767Z,2023-10-24T07:07:56.940382Z
db6eab12-7b6b-44ce-a1d8-189f3c1173ef,11fa87c3-e1aa-42f6-84a8-5b7d176337cd,d05fb210-296d-48ed-ad57-251141c77bfd,5,Good value,Amazing quality and fast shipping!,2022-11-30T07:42:27.121445Z,2023-05-29T14:20:42.119051Z
f1243704-e3a0-4d28-9c02-087773fbd482,11fa87c3-e1aa-42f6-84a8-5b7d176337cd,cd4ec50e-68cf-42df-9c4d-c1c93f186a05,5,Okay product,"Expected more based on reviews, but it's decent.",2024-03-03T15:53:51.905979Z,2024-11-08T19:26:43.246268Z
cb7428f7-6823-485e-8f79-ef7eecf99f16,11fa87c3-e1aa-42f6-84a8-5b7d176337cd,d0e4db7f-8791-480e-ac0b-aefc5846adcd,3,Perfect,"Would definitely buy again, very satisfied with the quality.",2024-06-30T13:03:35.809289Z,2024-09-20T08:43:20.431204Z
afff5619-8fcc-41db-9b5c-721ffc75497b,11fa87c3-e1aa-42f6-84a8-5b7d176337cd,dd830522-495d-49a1-a64d-ab9d3271db58,5,Good value,Good product but a bit overpriced.,2022-09-24T01:17:31.763559Z,2023-05-06T10:40:52.047844Z
d9296845-aa5c-4a7f-9aa8-fead6b6d51b4,b12c5d61-54bc-4716-9c31-973800975c5a,a24a2319-f51e-4e24-a6a3-e089646464b4,4,Terrible,Highly recommend to everyone!,2022-06-20T17:13:49.655660Z,2022-10-10T19:39:21.135492Z
56d53f94-883a-4d73-9e98-56565110faba,b12c5d61-54bc-4716-9c31-973800975c5a,29b62cd7-ee85-4dff-aff5-de18589aa7ff,4,Okay product,I absolutely love this product! Exceeded my expectations.,2024-04-01T12:05:49.738963Z,2024-09-18T11:49:49.579751Z
b7d97062-e471-4c53-a4b6-dcea5a5410d5,b12c5d61-54bc-4716-9c31-973800975c5a,f3f051f2-ba2d-4ba0-afbd-e35a9522733f,5,Perfect,"Would definitely buy again, very satisfied with the quality.",2023-01-06T17:12:10.878862Z,2024-07-07T12:55:45.240474Z
987a25be-0674-4e59-8904-39c256296929,b12c5d61-54bc-4716-9c31-973800975c5a,bd489f37-d66b-4cc5-ad24-a85cac479de0,5,Poor quality,"Perfect for my needs, great build quality.",2022-12-06T13:13:35.768956Z,2023-08-17T00:02:54.021001Z
fa93d207-20f6-46fe-a8df-e181d63e492a,b12c5d61-54bc-4716-9c31-973800975c5a,d05fb210-296d-48ed-ad57-251141c77bfd,5,Not bad,Exactly what I was looking for.,2023-02-12T15:02:10.296841Z,2023-12-17T00:14:40.809932Z
e3b711ca-7353-4295-9390-3b79a9eb2b76,807f7d13-a059-46b8-8248-1c05047b3387,85f2cc36-73c8-4414-ad32-f3281064d6a4,3,Not bad,Good but could use some improvements.,2024-03-13T12:41:25.137566Z,2024-07-29T02:04:04.529016Z
967664c4-d8c1-4095-b9db-6d954580af4d,807f7d13-a059-46b8-8248-1c05047b3387,008ff51c-d588-4e92-bb1b-5bdb496d8b6b,5,Okay product,Good product but a bit overpriced.,2022-01-21T00:47:53.568011Z,2022-11-27T03:47:37.831122Z
57f3eb32-148e-4cbe-baf8-914b3847cc80,807f7d13-a059-46b8-8248-1c05047b3387,dd830522-495d-49a1-a64d-ab9d3271db58,3,Terrible,Good but could use some improvements.,2022-11-16T10:27:32.779598Z,2022-12-09T09:17:29.212511Z
299344de-8c49-49be-8c65-9da8aa92d3db,807f7d13-a059-46b8-8248-1c05047b3387,cbf06922-676c-48f9-b962-438ccb7a7237,3,Love it,"Poor quality, broke after a week.",2023-04-28T12:18:27.097582Z,2023-12-11T13:35:17.506828Z
2b7d8a9d-c008-4d6d-b408-9707b55ef296,b51b0220-1ab3-4a75-8f3b-963a9f529af8,38723d0f-75cd-489d-9230-e787816c9a01,5,Perfect,"Would definitely buy again, very satisfied with the quality.",2023-01-27T00:31:46.412766Z,2024-02-12T17:45:06.474239Z
99d2e99a-c6ec-405d-bd65-9fc30c45b635,b51b0220-1ab3-4a75-8f3b-963a9f529af8,dd3f656d-0519-4a21-a54f-5af11d1ece48,4,Great product!,Good product but a bit overpriced.,2024-02-29T07:28:23.499967Z,2024-12-13T03:41:19.348583Z
4ad52311-4d2c-4f17-8568-74875c8da2a9,b51b0220-1ab3-4a75-8f3b-963a9f529af8,28c1bdbf-53c7-41c5-8556-6f3c52c8b981,5,Not bad,"It's okay for the price, nothing special.",2023-07-29T05:13:55.987856Z,2024-12-11T18:15:05.148195Z
6c737d21-4f26-4e0a-93a8-834ef58ef448,b51b0220-1ab3-4a75-8f3b-963a9f529af8,37055a2e-8ef1-474b-a69b-6e857347d87e,4,Amazing!,Exactly what I was looking for.,2024-01-11T18:48:14.061795Z,2024-09-19T08:26:19.776482Z
d67ff036-a43c-4fe2-987e-8589c93a8e01,b51b0220-1ab3-4a75-8f3b-963a9f529af8,6071c7b0-1469-4385-82f6-33592cdc1285,5,Great product!,"Perfect for my needs, great build quality.",2023-12-07T18:38:26.913758Z,2023-12-09T08:44:13.791714Z
54a51b16-c994-4063-928e-0a2a45013fd7,2ec26918-1d00-4b8e-bd78-6099a5663a1f,bf4f5e8e-9014-492b-b0a3-75fc6ccceacc,4,Love it,"Would definitely buy again, very satisfied with the quality.",2022-11-26T14:45:30.539420Z,2024-06-16T23:46:05.965980Z
d292bb4b-c858-4a26-88ea-3d1ac6073501,2ec26918-1d00-4b8e-bd78-6099a5663a1f,5cd9ce2f-7b9b-4949-b686-931afd1ca157,4,Not bad,Good product but a bit overpriced.,2022-05-11T00:10:33.784490Z,2022-09-12T05:12:28.911998Z
e9daa641-d4a0-4402-93d0-4b31f5fe7b02,2ec26918-1d00-4b8e-bd78-6099a5663a1f,3de66a1f-2729-416c-9ea8-05935f851054,2,Poor quality,Good product but a bit overpriced.,2023-05-23T05:40:51.550071Z,2024-10-02T04:47:55.573660Z
83ae184e-f840-4f0c-9755-38eedcc6799f,2ec26918-1d00-4b8e-bd78-6099a5663a1f,52850396-72ff-4cb7-aa6e-2fb689edcd83,4,Disappointed,"It's okay for the price, nothing special.",2023-03-22T09:46:59.922984Z,2023-12-24T16:20:39.932755Z
23b3550e-b465-422e-ae2f-952b83209887,2ec26918-1d00-4b8e-bd78-6099a5663a1f,87908184-ade3-4ab0-a106-4f07ecddcaa1,4,Could be better,"Expected more based on reviews, but it's decent.",2022-10-25T16:43:13.841811Z,2024-07-14T22:23:33.633882Z
1aa2c533-6cc3-44bc-84e1-c9acbdc90862,2ec26918-1d00-4b8e-bd78-6099a5663a1f,bceeb48f-ae56-48bd-b035-7ed1af15ffa7,4,Highly recommend,Highly recommend to everyone!,2022-12-05T23:46:54.972912Z,2023-04-22T05:33:45.869697Z
7373cb2d-7f8d-4f06-a806-ec415c268632,2ec26918-1d00-4b8e-bd78-6099a5663a1f,353ca163-dcda-453c-bc5a-9f4e04668cce,1,Good value,"Expected more based on reviews, but it's decent.",2022-06-03T15:04:00.326988Z,2024-05-21T06:12:44.098406Z
a6c4af2f-3f0d-44d1-9822-237add7e9876,2ec26918-1d00-4b8e-bd78-6099a5663a1f,62e5606f-6d0c-453b-95af-b116b4c2fe85,4,Not bad,I absolutely love this product! Exceeded my expectations.,2023-10-02T14:38:10.070015Z,2024-03-29T20:35:56.237009Z
530990ef-0d04-4e95-aa77-233bb24176c4,719a940d-b31a-465d-a33b-66407cc085a7,1b6c65a0-4d4e-4502-81c3-7252da8a9d59,1,Highly recommend,"Not what I expected, quality could be much improved.",2022-10-19T13:37:46.320602Z,2023-10-30T19:49:25.979692Z
7531656a-6c07-4467-9ff3-dc2e781245af,719a940d-b31a-465d-a33b-66407cc085a7,d3db64b1-fce4-4e83-a3aa-91c64b0309f9,4,Love it,Excellent customer service and product.,2022-07-27T02:37:09.107978Z,2024-08-13T06:17:11.275710Z
6aa0a2d9-1c40-4880-b63a-40587eb87bcb,719a940d-b31a-465d-a33b-66407cc085a7,a12e6b90-3979-41ec-bbc8-128016d1088a,2,Outstanding,Exactly what I was looking for.,2023-08-25T20:49:24.346198Z,2024-06-14T18:38:17.846514Z
b57d053d-e161-4c27-8997-d20424e0a7c5,719a940d-b31a-465d-a33b-66407cc085a7,fb50f162-3416-494b-ad96-3ed01191db45,5,Love it,Highly recommend to everyone!,2023-04-30T06:10:00.821417Z,2023-12-23T06:05:59.842377Z
6e8dec4c-71f4-4615-b156-6746cca872a5,719a940d-b31a-465d-a33b-66407cc085a7,bdb84e06-f650-484a-8a26-ab764650b779,2,Could be better,Amazing quality and fast shipping!,2024-06-14T00:20:04.939475Z,2024-06-27T04:32:51.461047Z
7d5d22b2-4fbe-4626-81c1-f24c1165bbc0,719a940d-b31a-465d-a33b-66407cc085a7,a5868675-48ac-4741-9718-f349320d9f76,5,Excellent quality,"Not what I expected, quality could be much improved.",2023-05-28T03:15:35.412349Z,2024-06-17T12:45:30.372235Z
9eb69aa9-45c4-4773-8f71-908503f42a87,21c470a2-6193-4233-b865-8a1c38cee4ef,b72580ee-bb66-4f1f-9715-a70d641f8a61,4,Perfect,"It's okay for the price, nothing special.",2024-06-23T19:53:13.174185Z,2024-12-02T08:45:09.880673Z
6080f8ee-8078-46af-8ee7-4d8761b2bedb,21c470a2-6193-4233-b865-8a1c38cee4ef,359bec97-089b-44ee-9463-688130c9ac72,4,Amazing!,"Average product, nothing outstanding.",2024-03-18T08:43:07.585005Z,2024-10-26T20:22:11.026524Z
6dc34a11-183d-4275-9ea6-c09921057e1f,21c470a2-6193-4233-b865-8a1c38cee4ef,389702a0-0409-4883-999d-180b8af70ae4,4,Amazing!,Best purchase I've made this year!,2023-11-18T11:46:27.224164Z,2024-09-28T17:56:58.985039Z
5bd5d9d2-35b3-473e-8129-f47b18099029,21c470a2-6193-4233-b865-8a1c38cee4ef,1f32f074-2d63-45ca-9e57-e9c2fd9f58ae,4,Could be better,Highly recommend to everyone!,2024-02-05T00:12:28.378526Z,2024-10-31T06:00:37.325468Z
f2bb30d7-7aa4-467d-b907-8afb05f3fa3b,21c470a2-6193-4233-b865-8a1c38cee4ef,2c4e37e9-d1bf-4497-b547-275d0b2df2b5,2,Excellent quality,Highly recommend to everyone!,2022-09-17T16:58:00.636249Z,2023-06-23T01:41:17.672844Z
349f89f6-2bb1-4c72-84cc-6960a60ee83d,d386e7da-38e6-438f-a04b-b7848ff2f491,7c032e66-c9d1-48c2-b6be-4381c9ebfca0,1,Okay product,"Average product, nothing outstanding.",2022-09-17T08:40:03.599975Z,2022-10-18T22:59:30.637058Z
c03fbf5a-f504-43d1-a76a-9e5f59a651e5,d386e7da-38e6-438f-a04b-b7848ff2f491,2d45b891-8dae-4f5d-9988-d509939fecfd,4,Could be better,Amazing quality and fast shipping!,2024-02-07T20:48:34.846652Z,2024-03-31T01:23:01.642693Z
01d5368b-f293-4da6-9825-0421cd8e6616,d386e7da-38e6-438f-a04b-b7848ff2f491,19f38338-df68-4c80-9ea8-00e919f7ce13,5,Okay product,"Average product, nothing outstanding.",2022-07-01T04:05:26.874579Z,2024-11-13T03:03:28.668444Z
c608a39b-a704-4933-bc9b-7dfa1577118a,d386e7da-38e6-438f-a04b-b7848ff2f491,1ffffa70-10bc-4e67-b191-2bddac2b3775,2,Not bad,Good but could use some improvements.,2023-07-12T08:54:12.686927Z,2023-07-29T10:53:43.889433Z
3ca37fd5-ea65-4d88-a62b-0b0a3b79cbfe,d386e7da-38e6-438f-a04b-b7848ff2f491,90499a0b-4bce-47fe-b47a-e3f9ed0bd1cc,4,Okay product,"Expected more based on reviews, but it's decent.",2024-07-16T18:46:23.541422Z,2024-07-19T21:25:26.878409Z
df526d6d-627b-44f5-ada7-4db017805c49,d386e7da-38e6-438f-a04b-b7848ff2f491,9b69cf6e-2ee2-4acc-a8a4-962dc8fb126f,5,Not bad,"Would definitely buy again, very satisfied with the quality.",2024-04-24T16:09:46.279588Z,2024-05-15T05:28:02.288909Z
38018928-61cc-47e4-90aa-5471f9d65615,d386e7da-38e6-438f-a04b-b7848ff2f491,06a4e85b-1c64-4650-9ce7-ecf4cc1b4077,3,Perfect,Good product but a bit overpriced.,2022-06-27T20:47:53.878559Z,2022-06-30T09:17:35.367719Z
7117e52d-3599-4789-b6d7-99e0167a9798,d386e7da-38e6-438f-a04b-b7848ff2f491,e5509bc3-30aa-48d9-8cda-56ea18934a43,4,Terrible,Good but could use some improvements.,2023-12-15T02:36:59.485496Z,2024-01-29T03:58:05.191366Z
d220e411-e9e2-4cbf-8c58-374d7e122d81,a5cb0b65-9e26-4e48-b882-9f9c791c1e51,0c9d6ffb-f2f1-4223-ab89-9016277b4632,4,Love it,I absolutely love this product! Exceeded my expectations.,2024-02-25T05:50:00.228092Z,2024-09-03T14:05:56.759459Z
b8990d5f-fd06-4fbe-8605-1612af3d696f,a5cb0b65-9e26-4e48-b882-9f9c791c1e51,98056214-d647-41bd-af6d-abacddd74686,3,Fantastic,Excellent customer service and product.,2023-10-20T06:47:48.773964Z,2023-12-26T09:03:24.740204Z
5fd832d7-0736-4cdc-bb68-109ed30f1dad,5438c9ba-57b3-4eec-8602-d1b7bf9fedd4,17daf5bd-8207-42eb-9d47-b73b5d3019fa,3,Terrible,"Perfect for my needs, great build quality.",2023-02-28T07:53:12.286050Z,2023-09-20T05:18:16.731442Z
38cb0f53-e52e-475d-a90b-1984623b43f1,5438c9ba-57b3-4eec-8602-d1b7bf9fedd4,b6957644-eaf8-490a-ba34-14eaa1bdc522,3,Amazing!,"Perfect for my needs, great build quality.",2023-08-16T11:22:49.673003Z,2024-05-09T14:53:40.720413Z
de1abd70-bb84-486b-8fff-d1a4e05beb74,5438c9ba-57b3-4eec-8602-d1b7bf9fedd4,41e8cb32-c70b-4839-a033-dfc4b50f3a32,3,Fantastic,"Poor quality, broke after a week.",2023-01-30T04:34:36.220895Z,2024-04-18T11:41:51.715147Z
7bb96da0-502b-4fc0-901d-330a6519c3ed,5438c9ba-57b3-4eec-8602-d1b7bf9fedd4,c3a59b0b-c4dc-4ed3-9a69-2ccaf1afc776,3,Excellent quality,"Average product, nothing outstanding.",2023-05-31T17:53:47.832878Z,2024-03-01T02:32:49.220958Z
d2eddb85-eb41-4558-832b-e3a2f5c0f7be,5438c9ba-57b3-4eec-8602-d1b7bf9fedd4,c5106df7-50cd-4f5b-af01-babd61d47491,3,Disappointed,I absolutely love this product! Exceeded my expectations.,2024-08-02T03:33:42.661770Z,2024-09-18T15:08:29.615326Z
b629e071-0b08-4d6e-ae4f-0a253140e7c3,563b480a-d429-4b59-b453-656b2cacb7ff,87908184-ade3-4ab0-a106-4f07ecddcaa1,4,Love it,"Poor quality, broke after a week.",2024-07-11T01:20:44.109694Z,2024-12-19T11:55:57.008281Z
2ff281b8-dead-411b-af9e-c89556bf37ba,563b480a-d429-4b59-b453-656b2cacb7ff,d53e364f-fb89-4279-914d-241de7be2f15,4,Excellent quality,"Perfect for my needs, great build quality.",2023-10-26T03:11:58.375394Z,2024-03-30T05:29:34.195203Z
4a363dd4-e544-4df1-a5e5-38aa23632b29,563b480a-d429-4b59-b453-656b2cacb7ff,f4f8274e-f12e-4dab-a364-cf0453be34c8,1,Outstanding,"Poor quality, broke after a week.",2023-04-13T18:36:44.456097Z,2024-05-25T15:53:15.264843Z
46214986-31b1-40cb-9142-d390aac6c38d,563b480a-d429-4b59-b453-656b2cacb7ff,54709dd6-908e-434e-83e4-f1da9d0c19f1,4,Excellent quality,Amazing quality and fast shipping!,2023-11-26T12:19:02.974116Z,2024-03-24T16:06:26.446582Z
317c231c-97bb-4be9-b1f3-b3f6572a3891,563b480a-d429-4b59-b453-656b2cacb7ff,d446e02d-7856-43f2-a678-59c42195a910,3,Terrible,Good product but a bit overpriced.,2023-08-31T00:10:32.174467Z,2024-12-15T09:56:38.731519Z
bd2524b8-97e7-4ee1-861b-fa423f6aa598,563b480a-d429-4b59-b453-656b2cacb7ff,98056214-d647-41bd-af6d-abacddd74686,4,Terrible,Best purchase I've made this year!,2022-05-23T04:42:21.826874Z,2022-07-17T02:19:50.803023Z
c38273f3-4cd2-4ed8-a9c3-7663cc31ebd6,bedc29a4-2e11-440f-b154-2b671b079820,a7f6f471-f8ba-4df7-98a9-2e33714f9a37,4,Good value,"Expected more based on reviews, but it's decent.",2023-04-17T00:42:09.210141Z,2023-10-10T09:19:05.193560Z
74feced5-8ac6-41a0-8c50-e5a41b2f39a1,bedc29a4-2e11-440f-b154-2b671b079820,c63f24b1-c6a3-4ca0-b060-3e2bb2593bd3,5,Good value,"It's okay for the price, nothing special.",2024-01-12T07:09:43.582324Z,2024-07-21T00:30:10.361456Z
8c673810-9524-4957-94cf-2d007fc0ad58,bedc29a4-2e11-440f-b154-2b671b079820,cbf06922-676c-48f9-b962-438ccb7a7237,4,Love it,Good product but a bit overpriced.,2023-12-17T06:58:30.700906Z,2024-06-26T14:45:15.800122Z
7a385cdb-f0d7-48fe-9bd0-8ec3ce30ee2b,a6bbcd06-20b8-4a3d-9da9-40edf0bb4773,d95de9ed-4ca5-4e53-a139-35a02afdb784,2,Outstanding,Highly recommend to everyone!,2022-05-17T12:49:20.941643Z,2023-03-02T21:46:55.445217Z
9550c762-efcc-45ac-988b-6b7fe8c9af85,a6bbcd06-20b8-4a3d-9da9-40edf0bb4773,716f3320-1e0f-402a-9171-8dabc3dc7d34,4,Not bad,"Perfect for my needs, great build quality.",2023-05-16T21:47:37.028202Z,2023-12-29T19:11:49.246580Z
1739630e-c6ea-4d50-be3e-7819893b870b,52cf3832-cc29-4a5d-9b48-f5b1480af5c9,db9fb934-914b-45f3-956c-befac6258bff,4,Fantastic,I absolutely love this product! Exceeded my expectations.,2023-09-18T19:48:25.959012Z,2023-10-27T20:14:08.524235Z
d72fc477-7e5f-4789-a355-712e64a21198,52cf3832-cc29-4a5d-9b48-f5b1480af5c9,d0ded576-2feb-4dd4-9282-7150a56fcc4d,1,Disappointed,Good product but a bit overpriced.,2022-04-06T10:24:41.188613Z,2023-06-15T04:18:19.405605Z
e95a483f-fbbb-4137-892b-78fd1bc16727,52cf3832-cc29-4a5d-9b48-f5b1480af5c9,eae80f33-6c8f-41eb-bed5-799b655e0991,5,Great product!,"Not what I expected, quality could be much improved.",2023-03-08T05:10:25.715485Z,2024-08-18T03:29:51.086654Z
36b05fac-a36c-4cb5-b5e0-e195881c3daa,52cf3832-cc29-4a5d-9b48-f5b1480af5c9,cd4ec50e-68cf-42df-9c4d-c1c93f186a05,5,Not bad,Excellent customer service and product.,2024-06-02T12:51:51.012818Z,2024-07-13T10:08:36.531597Z
0e0c4358-3815-4e7a-a74a-c962a5300153,52cf3832-cc29-4a5d-9b48-f5b1480af5c9,32c9caa3-18ad-44c5-acd0-c2ec87dadd1c,5,Great product!,Amazing quality and fast shipping!,2023-11-01T21:25:27.808829Z,2023-11-28T09:27:16.778111Z
9eb088bf-e58a-4924-a619-cd8e96ea4d81,52cf3832-cc29-4a5d-9b48-f5b1480af5c9,f9e30605-b790-4137-9d58-05c55d55691f,2,Outstanding,Best purchase I've made this year!,2024-07-19T14:32:23.818941Z,2024-11-17T22:21:54.561013Z
d716f0f8-3651-42bf-8001-3eba35e9190c,9f455ebf-fe8b-4b9d-ba65-01f12f2a7ce0,47071c0a-b88a-4505-ab56-92b788e4447e,5,Good value,Exactly what I was looking for.,2024-02-17T12:55:43.083895Z,2024-05-03T00:21:59.741935Z
1b2998df-fa1d-4169-ac0f-b54fa1b4a3c9,9f455ebf-fe8b-4b9d-ba65-01f12f2a7ce0,2cf89dc4-c145-4ce0-8425-010cb24cd911,3,Perfect,Good but could use some improvements.,2023-09-22T23:55:29.456013Z,2023-10-16T14:18:02.127455Z
597ffcf8-d774-406f-8449-5b1d1b3b7d84,9f455ebf-fe8b-4b9d-ba65-01f12f2a7ce0,29dd423b-b206-42c7-ab6f-113d8a6b77d5,4,Excellent quality,I absolutely love this product! Exceeded my expectations.,2024-06-29T19:43:23.264583Z,2024-10-15T10:43:18.804083Z
0fec86bf-1377-4d31-bc30-7a038fd417f9,9f455ebf-fe8b-4b9d-ba65-01f12f2a7ce0,8b2e477e-309a-4432-8f86-20cc580e8b4f,1,Disappointed,"Expected more based on reviews, but it's decent.",2022-10-28T11:26:01.468472Z,2023-09-25T09:40:02.624719Z
8e02d472-0906-4108-8f94-a1602db49a99,9f455ebf-fe8b-4b9d-ba65-01f12f2a7ce0,47071c0a-b88a-4505-ab56-92b788e4447e,4,Great product!,Exactly what I was looking for.,2024-01-27T12:15:11.088129Z,2024-10-26T03:08:46.151670Z
c3c13ae7-47ce-48cc-8630-99d76cd45f61,9f455ebf-fe8b-4b9d-ba65-01f12f2a7ce0,f9e30605-b790-4137-9d58-05c55d55691f,4,Poor quality,"Not what I expected, quality could be much improved.",2022-12-20T14:44:39.255958Z,2024-06-08T18:29:02.080253Z
4cfaf1b6-d157-4460-91cb-806fb79e188b,f4cec095-697c-4fe9-b067-0e5a0c3b7b9d,87908184-ade3-4ab0-a106-4f07ecddcaa1,1,Terrible,"Average product, nothing outstanding.",2023-10-16T03:24:32.760636Z,2023-11-25T10:59:40.785663Z
218d4165-cec9-4851-b485-7e7b6b704bfe,f4cec095-697c-4fe9-b067-0e5a0c3b7b9d,b05aae3f-beb5-4b06-bd33-ea7140d90612,4,Great product!,"Expected more based on reviews, but it's decent.",2024-08-31T23:16:46.684610Z,2024-12-04T02:53:58.454489Z
bc66bc52-8e70-48b9-99a6-55c5aeb30369,f4cec095-697c-4fe9-b067-0e5a0c3b7b9d,688b2c95-571f-4ade-8029-d7961070e5de,2,Highly recommend,"Poor quality, broke after a week.",2022-09-25T09:39:32.565347Z,2024-12-15T07:44:51.051203Z
a79e5347-52d9-483d-93bd-c16755e2d15f,f4cec095-697c-4fe9-b067-0e5a0c3b7b9d,1bf41b18-8115-4271-8dbf-a6c91853d50e,4,Highly recommend,Best purchase I've made this year!,2024-08-15T13:17:47.722325Z,2024-10-01T08:32:42.047964Z
